page,candidate,office,district,party,county,precinct,votes
3,Bill Waller Jr.,Governor,,R,Lee,Petersburg,39
3,Stephen Scott Griffin,State Senate,8,R,Lee,Petersburg,
3,Benjamin A Suber,State Senate,8,R,Lee,Petersburg,
3,Kegan Coleman,State Senate,8,D,Lee,Petersburg,
3,Kathryn York,State Senate,8,D,Lee,Petersburg,
3,Tate Reeves,Governor,,R,Lee,Plantersville,109
3,Bill Waller Jr.,Governor,,R,Lee,Plantersville,97
3,Stephen Scott Griffin,State Senate,8,R,Lee,Plantersville,
3,Benjamin A Suber,State Senate,8,R,Lee,Plantersville,
3,Kegan Coleman,State Senate,8,D,Lee,Plantersville,
3,Kathryn York,State Senate,8,D,Lee,Plantersville,
4,Tate Reeves,Governor,,R,Lee,Pleasant Grove,100
4,Bill Waller Jr.,Governor,,R,Lee,Pleasant Grove,43
4,Stephen Scott Griffin,State Senate,8,R,Lee,Pleasant Grove,72
4,Benjamin A Suber,State Senate,8,R,Lee,Pleasant Grove,70
4,Kegan Coleman,State Senate,8,D,Lee,Pleasant Grove,178
4,Kathryn York,State Senate,8,D,Lee,Pleasant Grove,6
4,Tate Reeves,Governor,,R,Lee,Pratts,72
4,Bill Waller Jr.,Governor,,R,Lee,Pratts,68
4,Stephen Scott Griffin,State Senate,8,R,Lee,Pratts,
4,Benjamin A Suber,State Senate,8,R,Lee,Pratts,
4,Kegan Coleman,State Senate,8,D,Lee,Pratts,
4,Kathryn York,State Senate,8,D,Lee,Pratts,
4,Tate Reeves,Governor,,R,Lee,Richmond,81
4,Bill Waller Jr.,Governor,,R,Lee,Richmond,87
4,Stephen Scott Griffin,State Senate,8,R,Lee,Richmond,
4,Benjamin A Suber,State Senate,8,R,Lee,Richmond,
4,Kegan Coleman,State Senate,8,D,Lee,Richmond,
4,Kathryn York,State Senate,8,D,Lee,Richmond,
4,Tate Reeves,Governor,,R,Lee,Saltillo,334
4,Bill Waller Jr.,Governor,,R,Lee,Saltillo,356
4,Stephen Scott Griffin,State Senate,8,R,Lee,Saltillo,
4,Benjamin A Suber,State Senate,8,R,Lee,Saltillo,
4,Kegan Coleman,State Senate,8,D,Lee,Saltillo,
4,Kathryn York,State Senate,8,D,Lee,Saltillo,
4,Tate Reeves,Governor,,R,Lee,Shannon,67
4,Bill Waller Jr.,Governor,,R,Lee,Shannon,54
4,Stephen Scott Griffin,State Senate,8,R,Lee,Shannon,54
4,Benjamin A Suber,State Senate,8,R,Lee,Shannon,33
4,Kegan Coleman,State Senate,8,D,Lee,Shannon,93
4,Kathryn York,State Senate,8,D,Lee,Shannon,8
4,Tate Reeves,Governor,,R,Lee,Tupelo 1,57
4,Bill Waller Jr.,Governor,,R,Lee,Tupelo 1,276
4,Stephen Scott Griffin,State Senate,8,R,Lee,Tupelo 1,
4,Benjamin A Suber,State Senate,8,R,Lee,Tupelo 1,
4,Kegan Coleman,State Senate,8,D,Lee,Tupelo 1,
4,Kathryn York,State Senate,8,D,Lee,Tupelo 1,
4,Tate Reeves,Governor,,R,Lee,Tupelo 2,317
4,Bill Waller Jr.,Governor,,R,Lee,Tupelo 2,630
4,Stephen Scott Griffin,State Senate,8,R,Lee,Tupelo 2,
4,Benjamin A Suber,State Senate,8,R,Lee,Tupelo 2,
4,Kegan Coleman,State Senate,8,D,Lee,Tupelo 2,
4,Kathryn York,State Senate,8,D,Lee,Tupelo 2,
4,Tate Reeves,Governor,,R,Lee,Tupelo 3,437
4,Bill Waller Jr.,Governor,,R,Lee,Tupelo 3,553
4,Stephen Scott Griffin,State Senate,8,R,Lee,Tupelo 3,
4,Benjamin A Suber,State Senate,8,R,Lee,Tupelo 3,
4,Kegan Coleman,State Senate,8,D,Lee,Tupelo 3,
4,Kathryn York,State Senate,8,D,Lee,Tupelo 3,
4,Tate Reeves,Governor,,R,Lee,Tupelo 4 North,84
4,Bill Waller Jr.,Governor,,R,Lee,Tupelo 4 North,83
4,Stephen Scott Griffin,State Senate,8,R,Lee,Tupelo 4 North,
4,Benjamin A Suber,State Senate,8,R,Lee,Tupelo 4 North,
4,Kegan Coleman,State Senate,8,D,Lee,Tupelo 4 North,
4,Kathryn York,State Senate,8,D,Lee,Tupelo 4 North,
4,Tate Reeves,Governor,,R,Lee,Tupelo 4 South,37
4,Bill Waller Jr.,Governor,,R,Lee,Tupelo 4 South,22
4,Stephen Scott Griffin,State Senate,8,R,Lee,Tupelo 4 South,
4,Benjamin A Suber,State Senate,8,R,Lee,Tupelo 4 South,
4,Kegan Coleman,State Senate,8,D,Lee,Tupelo 4 South,
4,Kathryn York,State Senate,8,D,Lee,Tupelo 4 South,
4,Tate Reeves,Governor,,R,Lee,Tupelo 5,77
4,Bill Waller Jr.,Governor,,R,Lee,Tupelo 5,70
4,Stephen Scott Griffin,State Senate,8,R,Lee,Tupelo 5,
4,Benjamin A Suber,State Senate,8,R,Lee,Tupelo 5,
4,Kegan Coleman,State Senate,8,D,Lee,Tupelo 5,
4,Kathryn York,State Senate,8,D,Lee,Tupelo 5,
5,Tate Reeves,Governor,,R,Lee,Unity,116
5,Bill Waller Jr.,Governor,,R,Lee,Unity,74
5,Stephen Scott Griffin,State Senate,8,R,Lee,Unity,
5,Benjamin A Suber,State Senate,8,R,Lee,Unity,
5,Kegan Coleman,State Senate,8,D,Lee,Unity,
5,Kathryn York,State Senate,8,D,Lee,Unity,
5,Tate Reeves,Governor,,R,Lee,Verona,97
5,Bill Waller Jr.,Governor,,R,Lee,Verona,91
5,Stephen Scott Griffin,State Senate,8,R,Lee,Verona,
5,Benjamin A Suber,State Senate,8,R,Lee,Verona,
5,Kegan Coleman,State Senate,8,D,Lee,Verona,
5,Kathryn York,State Senate,8,D,Lee,Verona,
5,Tate Reeves,Governor,,R,Lee,Veterans Park,334
5,Bill Waller Jr.,Governor,,R,Lee,Veterans Park,313
5,Stephen Scott Griffin,State Senate,8,R,Lee,Veterans Park,
5,Benjamin A Suber,State Senate,8,R,Lee,Veterans Park,
5,Kegan Coleman,State Senate,8,D,Lee,Veterans Park,
5,Kathryn York,State Senate,8,D,Lee,Veterans Park,
5,Tate Reeves,Governor,,R,Lee,TOTAL,5720
5,Bill Waller Jr.,Governor,,R,Lee,TOTAL,6164
5,Stephen Scott Griffin,State Senate,8,R,Lee,TOTAL,263
5,Benjamin A Suber,State Senate,8,R,Lee,TOTAL,281
5,Kegan Coleman,State Senate,8,D,Lee,TOTAL,374
5,Kathryn York,State Senate,8,D,Lee,TOTAL,32
